slot,timestamp,action_count,adds,removes,actions,placement_before,placement_after,demand,attachment_points,total_requests,demand_pairs,covered_pairs_after,uncovered_pairs_after,coverage_ratio_after,objective,R_nominal,B_nominal,R_wc,B_wc,Op_cost,solve_time,status
20,19,3,2,1,"ADD:4,0;ADD:6,9;REMOVE:5,2",0:-;1:-;2:-;3:-;4:-;5:2;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:0;5:-;6:9;7:-;8:-;9:-,4@0=1;6@2=1;6@7=2,"0,2,7",4,3,3,0,1.0,0.6178385666634905,1.0,0.02229820832936306,0.0,0.0,0.2,1.2633178234100342,Optimal
21,20,4,2,2,"ADD:2,9;ADD:4,4;REMOVE:4,0;REMOVE:6,9",0:-;1:-;2:-;3:-;4:0;5:-;6:9;7:-;8:-;9:-,0:-;1:-;2:9;3:-;4:4;5:-;6:-;7:-;8:-;9:-,2@9=1;4@4=1,"9,4",2,2,2,0,1.0,0.6913976550570828,1.0,0.10394071421385646,0.0,0.041225418429988996,0.2,0.4477367401123047,Optimal
22,21,3,1,2,"ADD:4,7;REMOVE:2,9;REMOVE:4,4",0:-;1:-;2:9;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:-;6:-;7:-;8:-;9:-,4@0=1;4@2=1;4@4=1,"0,2,4",3,3,3,0,1.0,0.7000000000000001,1.0,0.0,0.0,0.0,0.1,0.5648119449615479,Optimal
23,22,2,1,1,"ADD:4,3;REMOVE:4,7",0:-;1:-;2:-;3:-;4:7;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:3;5:-;6:-;7:-;8:-;9:-,4@1=1;4@2=2;4@7=1,"1,2,7",4,3,3,0,1.0,0.7000000000000001,1.0,0.0,0.0,0.0,0.1,0.32416629791259766,Optimal
24,23,3,2,1,"ADD:5,9;ADD:6,3;REMOVE:4,3",0:-;1:-;2:-;3:-;4:3;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:-;5:9;6:3;7:-;8:-;9:-,5@9=1;6@3=1,"9,3",2,2,2,0,1.0,0.6866607379288567,1.0,0.09880819372034608,0.0,0.03807091476290008,0.2,0.4425678253173828,Optimal
25,24,6,4,2,"ADD:4,2;ADD:5,2;ADD:5,6;ADD:6,1;REMOVE:5,9;REMOVE:6,3",0:-;1:-;2:-;3:-;4:-;5:9;6:3;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:2|6;6:1;7:-;8:-;9:-,4@2=1;5@2=1;5@6=1;6@1=1,"2,6,1",4,4,4,0,1.0,0.4868816595342188,1.0,0.09835478413791217,0.0,0.04098916111944517,0.4,2.008671998977661,Optimal
26,25,5,1,4,"ADD:4,8;REMOVE:4,2;REMOVE:5,2;REMOVE:5,6;REMOVE:6,1",0:-;1:-;2:-;3:-;4:2;5:2|6;6:1;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:8;5:-;6:-;7:-;8:-;9:-,4@5=2;4@6=2,"5,6",4,2,2,0,1.0,0.7000000000000001,1.0,0.0,0.0,0.0,0.1,0.5269548892974854,Optimal
27,26,3,2,1,"ADD:4,6;ADD:5,4;REMOVE:4,8",0:-;1:-;2:-;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:6;5:4;6:-;7:-;8:-;9:-,4@1=2;4@4=1;4@7=1;4@9=1;5@4=1,"1,4,7,9",6,5,5,0,1.0,0.6114001793005119,1.0,0.014250224125639895,0.0,0.0,0.2,1.446423053741455,Optimal
28,27,4,2,2,"ADD:4,7;ADD:6,2;REMOVE:4,6;REMOVE:5,4",0:-;1:-;2:-;3:-;4:6;5:4;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:-;6:2;7:-;8:-;9:-,4@7=1;6@2=1,"7,2",2,2,2,0,1.0,0.6878226164759433,1.0,0.09979582607953,0.0,0.03992977806159634,0.2,0.5256168842315674,Optimal
29,28,9,7,2,"ADD:2,0;ADD:2,3;ADD:2,6;ADD:4,3;ADD:5,5;ADD:6,1;ADD:6,6;REMOVE:4,7;REMOVE:6,2",0:-;1:-;2:-;3:-;4:7;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:0|3|6;3:-;4:3;5:5;6:1|6;7:-;8:-;9:-,2@0=1;2@1=1;2@2=1;2@3=1;2@6=1;4@3=1;5@5=1;6@1=2;6@6=1,"0,1,2,3,6,5",10,9,9,0,1.0,0.1805708784177501,1.0,0.08650881560122803,0.0,0.056819129683837497,0.7,3.9015769958496094,Optimal
30,29,9,2,7,"ADD:4,7;ADD:6,4;REMOVE:2,0;REMOVE:2,3;REMOVE:2,6;REMOVE:4,3;REMOVE:5,5;REMOVE:6,1;REMOVE:6,6",0:-;1:-;2:0|3|6;3:-;4:3;5:5;6:1|6;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:-;6:4;7:-;8:-;9:-,4@4=1;4@6=1;4@8=1;6@4=1,"4,6,8",4,4,4,0,1.0,0.6162340035204972,1.0,0.020292504400621445,0.0,0.0,0.2,1.2001447677612305,Optimal
31,30,6,4,2,"ADD:4,2;ADD:4,5;ADD:6,1;ADD:6,2;REMOVE:4,7;REMOVE:6,4",0:-;1:-;2:-;3:-;4:7;5:-;6:4;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2|5;5:-;6:1|2;7:-;8:-;9:-,4@0=1;4@2=2;4@5=1;6@2=1;6@1=1;6@8=1,"0,2,5,1,8",7,6,6,0,1.0,0.46102529780146706,1.0,0.06964221978390513,0.0,0.026557609871715033,0.4,2.773521900177002,Optimal
32,31,8,4,4,"ADD:3,6;ADD:4,4;ADD:4,6;ADD:5,1;REMOVE:4,2;REMOVE:4,5;REMOVE:6,1;REMOVE:6,2",0:-;1:-;2:-;3:-;4:2|5;5:-;6:1|2;7:-;8:-;9:-,0:-;1:-;2:-;3:6;4:4|6;5:1;6:-;7:-;8:-;9:-,3@6=1;4@6=1;4@4=1;5@1=1,"6,4,1",4,4,4,0,1.0,0.48683996193523404,1.0,0.09860581068034972,0.0,0.039776566954771025,0.4,1.65472412109375,Optimal
33,32,11,7,4,"ADD:4,7;ADD:4,8;ADD:5,7;ADD:5,9;ADD:6,0;ADD:6,1;ADD:6,2;REMOVE:3,6;REMOVE:4,4;REMOVE:4,6;REMOVE:5,1",0:-;1:-;2:-;3:6;4:4|6;5:1;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7|8;5:7|9;6:0|1|2;7:-;8:-;9:-,4@4=1;4@7=1;4@8=1;5@7=1;5@1=1;6@1=1;6@0=1;6@2=1,"4,7,8,1,0,2",8,8,8,0,1.0,0.16621173988868487,1.0,0.0721208535427635,0.0,0.04257528527236965,0.7,6.283146142959595,Optimal
34,33,8,1,7,"ADD:4,4;REMOVE:4,7;REMOVE:4,8;REMOVE:5,7;REMOVE:5,9;REMOVE:6,0;REMOVE:6,1;REMOVE:6,2",0:-;1:-;2:-;3:-;4:7|8;5:7|9;6:0|1|2;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,4@4=1,4,1,1,1,0,1.0,0.7923438709244857,1.0,0.11542983865560696,0.0,0.0,0.1,0.3500838279724121,Optimal
35,34,3,2,1,"ADD:4,9;ADD:6,2;REMOVE:4,4",0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:9;5:-;6:2;7:-;8:-;9:-,4@3=1;4@6=1;6@4=1;6@9=1,"3,6,4,9",4,4,4,0,1.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.38695812225341797,Optimal
36,35,9,7,2,"ADD:3,8;ADD:4,2;ADD:4,7;ADD:5,3;ADD:6,0;ADD:6,5;ADD:6,6;REMOVE:4,9;REMOVE:6,2",0:-;1:-;2:-;3:-;4:9;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:-;3:8;4:2|7;5:3;6:0|5|6;7:-;8:-;9:-,3@8=1;4@4=1;4@7=1;4@9=1;5@3=2;6@0=2;6@2=1;6@6=1,"8,4,7,9,3,0,2,6",10,8,8,0,1.0,0.16087129025955982,1.0,0.06603558918472859,0.0,0.04021409455888392,0.7,7.472269058227539,Optimal
37,36,9,2,7,"ADD:4,1;ADD:6,7;REMOVE:3,8;REMOVE:4,2;REMOVE:4,7;REMOVE:5,3;REMOVE:6,0;REMOVE:6,5;REMOVE:6,6",0:-;1:-;2:-;3:8;4:2|7;5:3;6:0|5|6;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:1;5:-;6:7;7:-;8:-;9:-,4@1=1;6@0=1;6@6=1,"1,0,6",3,3,3,0,1.0,0.6280430046795877,1.0,0.035053755849484634,0.0,0.0,0.2,0.6559748649597168,Optimal
38,37,5,3,2,"ADD:4,6;ADD:6,3;ADD:6,9;REMOVE:4,1;REMOVE:6,7",0:-;1:-;2:-;3:-;4:1;5:-;6:7;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:6;5:-;6:3|9;7:-;8:-;9:-,4@6=1;6@3=1;6@9=1,"6,3,9",3,3,3,0,1.0,0.5886792747590766,1.0,0.0988526437259262,0.0,0.0479857988916777,0.30000000000000004,2.2986910343170166,Optimal
39,38,6,3,3,"ADD:4,3;ADD:4,7;ADD:6,4;REMOVE:4,6;REMOVE:6,3;REMOVE:6,9",0:-;1:-;2:-;3:-;4:6;5:-;6:3|9;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:3|7;5:-;6:4;7:-;8:-;9:-,4@3=1;4@7=1;6@4=1,"3,7,4",3,3,3,0,1.0,0.5830440221364571,1.0,0.09316258550592817,0.0,0.04256976865857289,0.30000000000000004,2.541301965713501,Optimal
40,39,5,2,3,"ADD:2,7;ADD:4,8;REMOVE:4,3;REMOVE:4,7;REMOVE:6,4",0:-;1:-;2:-;3:-;4:3|7;5:-;6:4;7:-;8:-;9:-,0:-;1:-;2:7;3:-;4:8;5:-;6:-;7:-;8:-;9:-,2@0=1;2@2=2;2@4=1;2@8=1;4@4=1;4@1=1,"0,2,4,8,1",7,6,6,0,1.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.8494913578033447,Optimal
41,40,7,5,2,"ADD:2,1;ADD:4,6;ADD:4,7;ADD:5,4;ADD:6,6;REMOVE:2,7;REMOVE:4,8",0:-;1:-;2:7;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:1;3:-;4:6|7;5:4;6:6;7:-;8:-;9:-,2@1=3;4@8=1;5@4=1;6@6=1,"1,8,4,6",6,4,4,0,1.0,0.36976667344032776,1.0,0.08049547729843849,0.0,0.026851458007884365,0.5,2.967846155166626,Optimal
42,41,9,5,4,"ADD:4,0;ADD:4,4;ADD:4,5;ADD:4,9;ADD:6,2;REMOVE:2,1;REMOVE:4,6;REMOVE:4,7;REMOVE:6,6",0:-;1:-;2:1;3:-;4:6|7;5:4;6:6;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:0|4|5|9;5:4;6:2;7:-;8:-;9:-,4@0=1;4@4=1;4@5=1;4@9=1;5@4=1;6@2=1,"0,4,5,9,2",6,6,6,0,1.0,0.2379297150041001,0.8,0.10633411909636425,0.0,0.06431209863504314,0.5,6.3492751121521,Optimal
43,42,8,2,6,"ADD:4,6;ADD:6,9;REMOVE:4,0;REMOVE:4,4;REMOVE:4,5;REMOVE:4,9;REMOVE:5,4;REMOVE:6,2",0:-;1:-;2:-;3:-;4:0|4|5|9;5:4;6:2;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:6;5:-;6:9;7:-;8:-;9:-,4@6=1;6@9=1,"6,9",2,2,2,0,1.0,0.6974836042230692,1.0,0.11031705546260136,0.0,0.04614979926494045,0.2,0.43987369537353516,Optimal
44,43,3,1,2,"ADD:4,2;REMOVE:4,6;REMOVE:6,9",0:-;1:-;2:-;3:-;4:6;5:-;6:9;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,4@2=1,2,1,1,1,0,1.0,0.7666464227881209,1.0,0.08330802848515109,0.0,0.0,0.1,0.3243098258972168,Optimal
45,44,3,2,1,"ADD:4,4;ADD:4,5;REMOVE:4,2",0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4|5;5:-;6:-;7:-;8:-;9:-,4@2=1;4@4=1;4@5=1;4@8=2,"2,4,5,8",5,4,4,0,1.0,0.6328174332466481,1.0,0.03743894906127335,0.0,0.014331369988147163,0.2,1.0765912532806396,Optimal
46,45,4,2,2,"ADD:4,7;ADD:6,2;REMOVE:4,4;REMOVE:4,5",0:-;1:-;2:-;3:-;4:4|5;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:-;6:2;7:-;8:-;9:-,4@0=1;4@1=1;4@4=1;4@9=2;6@2=1,"0,1,4,9,2",6,5,5,0,1.0,0.6132855811069857,1.0,0.016606976383732305,0.0,0.0,0.2,0.845099925994873,Optimal
47,46,8,6,2,"ADD:3,4;ADD:4,2;ADD:4,8;ADD:5,1;ADD:6,5;ADD:6,6;REMOVE:4,7;REMOVE:6,2",0:-;1:-;2:-;3:-;4:7;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:-;3:4;4:2|8;5:1;6:5|6;7:-;8:-;9:-,3@4=1;4@2=1;4@8=1;5@1=1;6@5=1;6@6=1,"4,2,8,1,5,6",6,6,6,0,1.0,0.2886274559865476,1.0,0.0936843890725281,0.0,0.0683997236426252,0.6,2.4750068187713623,Optimal
48,47,7,1,6,"ADD:4,6;REMOVE:3,4;REMOVE:4,2;REMOVE:4,8;REMOVE:5,1;REMOVE:6,5;REMOVE:6,6",0:-;1:-;2:-;3:4;4:2|8;5:1;6:5|6;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:6;5:-;6:-;7:-;8:-;9:-,4@1=1;4@4=1,"1,4",2,2,2,0,1.0,0.7000000000000001,1.0,0.0,0.0,0.0,0.1,0.24128198623657227,Optimal
49,48,2,1,1,"ADD:4,2;REMOVE:4,6",0:-;1:-;2:-;3:-;4:6;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,4@4=1;4@9=1,"4,9",2,2,2,0,1.0,0.7000000000000001,1.0,0.0,0.0,0.0,0.1,0.24343109130859375,Optimal
50,49,3,2,1,"ADD:4,3;ADD:6,2;REMOVE:4,2",0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:3;5:-;6:2;7:-;8:-;9:-,4@1=1;4@2=1;4@7=1;6@2=1,"1,2,7",4,4,4,0,1.0,0.6200272300229472,1.0,0.025034037528683918,0.0,0.0,0.2,1.0281169414520264,Optimal
51,50,5,3,2,"ADD:4,0;ADD:4,1;ADD:5,6;REMOVE:4,3;REMOVE:6,2",0:-;1:-;2:-;3:-;4:3;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:0|1;5:6;6:-;7:-;8:-;9:-,4@0=1;4@1=1;4@7=1;5@6=1,"0,1,7,6",4,4,4,0,1.0,0.5677801271123452,1.0,0.07535328770963103,0.0,0.03748748472320142,0.30000000000000004,0.9883320331573486,Optimal
52,51,10,7,3,"ADD:1,0;ADD:1,1;ADD:4,5;ADD:4,7;ADD:4,8;ADD:5,1;ADD:5,7;REMOVE:4,0;REMOVE:4,1;REMOVE:5,6",0:-;1:-;2:-;3:-;4:0|1;5:6;6:-;7:-;8:-;9:-,0:-;1:0|1;2:-;3:-;4:5|7|8;5:1|7;6:-;7:-;8:-;9:-,1@0=1;1@1=1;4@0=1;4@2=1;4@3=1;4@4=1;4@5=1;4@7=1;4@8=1;5@1=1;5@6=1,"0,1,2,3,4,5,7,8,6",11,11,11,0,1.0,0.1495940149016145,1.0,0.053872714258215465,0.0,0.03247921747521044,0.7,5.560760736465454,Optimal
53,52,7,2,5,"ADD:5,0;ADD:6,1;REMOVE:1,0;REMOVE:1,1;REMOVE:4,7;REMOVE:4,8;REMOVE:5,7",0:-;1:0|1;2:-;3:-;4:5|7|8;5:1|7;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:5;5:0|1;6:1;7:-;8:-;9:-,4@5=1;5@0=1;5@1=1;6@1=1,"5,0,1",4,4,4,0,1.0,0.4649685373612806,0.7142857142857143,0.10798722488660646,0.0,0.03575093011711934,0.2,0.9747672080993652,Optimal
54,53,5,1,4,"ADD:4,2;REMOVE:4,5;REMOVE:5,0;REMOVE:5,1;REMOVE:6,1",0:-;1:-;2:-;3:-;4:5;5:0|1;6:1;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,4@2=1,2,1,1,1,0,1.0,0.7914756343087895,1.0,0.11434454288598679,0.0,0.0,0.1,0.33869218826293945,Optimal
55,54,6,5,1,"ADD:3,9;ADD:4,1;ADD:4,4;ADD:4,7;ADD:6,1;REMOVE:4,2",0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:9;4:1|4|7;5:-;6:1;7:-;8:-;9:-,3@9=1;4@1=1;4@2=1;4@3=1;4@4=1;4@6=1;4@7=1;6@1=1,"9,1,2,3,4,6,7",8,8,8,0,1.0,0.3616102373366751,1.0,0.06808139144481569,0.0,0.035725620904112625,0.5,4.265717029571533,Optimal
56,55,7,3,4,"ADD:1,1;ADD:3,4;ADD:6,2;REMOVE:3,9;REMOVE:4,1;REMOVE:4,4;REMOVE:6,1",0:-;1:-;2:-;3:9;4:1|4|7;5:-;6:1;7:-;8:-;9:-,0:-;1:1;2:-;3:4;4:7;5:-;6:2;7:-;8:-;9:-,1@1=1;3@4=1;4@7=1;6@2=1,"1,4,7,2",4,4,4,0,1.0,0.4230642698972157,0.8,0.09071079386949474,0.0,0.05247817400809904,0.30000000000000004,3.487924814224243,Optimal
57,56,6,3,3,"ADD:2,1;ADD:5,9;ADD:6,4;REMOVE:1,1;REMOVE:3,4;REMOVE:6,2",0:-;1:1;2:-;3:4;4:7;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:1;3:-;4:7;5:9;6:4;7:-;8:-;9:-,2@1=1;4@7=1;5@9=1;6@4=1,"1,7,9,4",4,4,4,0,1.0,0.3852410762450986,0.75,0.09254747784824752,0.0,0.05601546983250297,0.30000000000000004,4.015094041824341,Optimal
58,57,10,6,4,"ADD:2,3;ADD:2,4;ADD:2,6;ADD:4,2;ADD:5,1;ADD:6,0;REMOVE:2,1;REMOVE:4,7;REMOVE:5,9;REMOVE:6,4",0:-;1:-;2:1;3:-;4:7;5:9;6:4;7:-;8:-;9:-,0:-;1:-;2:3|4|6;3:-;4:2;5:1;6:0;7:-;8:-;9:-,2@1=1;2@3=1;2@4=2;2@6=2;4@2=1;5@1=1;6@0=1,"1,3,4,6,2,0",9,7,7,0,1.0,0.28085882109697013,1.0,0.08629283969665898,0.0,0.05912274669821464,0.6,4.197886943817139,Optimal
