slot,timestamp,action_count,adds,removes,actions,placement_before,placement_after,demand,attachment_points,total_requests,demand_pairs,covered_pairs_after,uncovered_pairs_after,coverage_ratio_after,objective,R_nominal,B_nominal,R_wc,B_wc,Op_cost,solve_time,status
33,32,6,3,3,"ADD:4,8;ADD:5,7;ADD:6,7;REMOVE:3,6;REMOVE:4,6;REMOVE:5,1",0:-;1:-;2:-;3:6;4:6;5:1;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:8;5:7;6:7;7:-;8:-;9:-,4@4=1;4@7=1;4@8=1;5@7=1;5@1=1;6@1=1;6@0=1;6@2=1,"4,7,8,1,0,2",8,8,8,0,1.0,0.7212537412460596,1.0,0.021253741246059506,0.0,0.0,0.30000000000000004,0.15968608856201172,Feasible
34,33,4,1,3,"ADD:4,4;REMOVE:4,8;REMOVE:5,7;REMOVE:6,7",0:-;1:-;2:-;3:-;4:8;5:7;6:7;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,4@4=1,4,1,1,1,0,1.0,1.0154298386556069,1.0,0.11542983865560696,0.0,0.0,0.1,0.12200593948364258,Feasible
35,34,3,2,1,"ADD:4,9;ADD:6,7;REMOVE:4,4",0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:9;5:-;6:7;7:-;8:-;9:-,4@3=1;4@6=1;6@4=1;6@9=1,"3,6,4,9",4,4,4,0,1.0,0.8,1.0,0.0,0.0,0.0,0.2,0.144819974899292,Feasible
36,35,4,3,1,"ADD:3,8;ADD:4,7;ADD:5,3;REMOVE:4,9",0:-;1:-;2:-;3:-;4:9;5:-;6:7;7:-;8:-;9:-,0:-;1:-;2:-;3:8;4:7;5:3;6:7;7:-;8:-;9:-,3@8=1;4@4=1;4@7=1;4@9=1;5@3=2;6@0=2;6@2=1;6@6=1,"8,4,7,9,3,0,2,6",10,8,8,0,1.0,0.23967500190495994,0.5,0.03967500190496,0.0,0.0,0.30000000000000004,0.16556620597839355,Feasible
37,36,4,1,3,"ADD:4,1;REMOVE:3,8;REMOVE:4,7;REMOVE:5,3",0:-;1:-;2:-;3:8;4:7;5:3;6:7;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:1;5:-;6:7;7:-;8:-;9:-,4@1=1;6@0=1;6@6=1,"1,0,6",3,3,3,0,1.0,0.6850537558494847,0.75,0.035053755849484634,0.0,0.0,0.1,0.13830184936523438,Feasible
38,37,4,2,2,"ADD:4,6;ADD:6,9;REMOVE:4,1;REMOVE:6,7",0:-;1:-;2:-;3:-;4:1;5:-;6:7;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:6;5:-;6:9;7:-;8:-;9:-,4@6=1;6@3=1;6@9=1,"6,3,9",3,3,3,0,1.0,0.8693810427764541,1.0,0.06938104277645402,0.0,0.0,0.2,0.13325023651123047,Feasible
39,38,4,2,2,"ADD:4,7;ADD:6,4;REMOVE:4,6;REMOVE:6,9",0:-;1:-;2:-;3:-;4:6;5:-;6:9;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:-;6:4;7:-;8:-;9:-,4@3=1;4@7=1;6@4=1,"3,7,4",3,3,3,0,1.0,0.8618914657032108,1.0,0.06189146570321083,0.0,0.0,0.2,0.13336777687072754,Feasible
40,39,4,2,2,"ADD:2,2;ADD:4,8;REMOVE:4,7;REMOVE:6,4",0:-;1:-;2:-;3:-;4:7;5:-;6:4;7:-;8:-;9:-,0:-;1:-;2:2;3:-;4:8;5:-;6:-;7:-;8:-;9:-,2@0=1;2@2=2;2@4=1;2@8=1;4@4=1;4@1=1,"0,2,4,8,1",7,6,6,0,1.0,0.8314789263528917,1.0,0.03147892635289154,0.0,0.0,0.2,0.14898467063903809,Feasible
41,40,4,3,1,"ADD:2,1;ADD:5,4;ADD:6,6;REMOVE:2,2",0:-;1:-;2:2;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:1;3:-;4:8;5:4;6:6;7:-;8:-;9:-,2@1=3;4@8=1;5@4=1;6@6=1,"1,8,4,6",6,4,4,0,1.0,0.29826419647757973,0.5,0.09826419647757981,0.0,0.0,0.30000000000000004,0.14349889755249023,Feasible
42,41,5,2,3,"ADD:4,2;ADD:6,2;REMOVE:2,1;REMOVE:4,8;REMOVE:6,6",0:-;1:-;2:1;3:-;4:8;5:4;6:6;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:4;6:2;7:-;8:-;9:-,4@0=1;4@4=1;4@5=1;4@9=1;5@4=1;6@2=1,"0,4,5,9,2",6,6,6,0,1.0,0.5813898523996084,0.75,0.03138985239960834,0.0,0.0,0.2,0.15104889869689941,Feasible
43,42,5,2,3,"ADD:4,6;ADD:6,9;REMOVE:4,2;REMOVE:5,4;REMOVE:6,2",0:-;1:-;2:-;3:-;4:2;5:4;6:2;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:6;5:-;6:9;7:-;8:-;9:-,4@6=1;6@9=1,"6,9",2,2,2,0,1.0,0.9103170554626014,1.0,0.11031705546260136,0.0,0.0,0.2,0.13021492958068848,Feasible
44,43,3,1,2,"ADD:4,2;REMOVE:4,6;REMOVE:6,9",0:-;1:-;2:-;3:-;4:6;5:-;6:9;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,4@2=1,2,1,1,1,0,1.0,0.9833080284851511,1.0,0.08330802848515109,0.0,0.0,0.1,0.11969113349914551,Feasible
45,44,2,1,1,"ADD:4,8;REMOVE:4,2",0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:8;5:-;6:-;7:-;8:-;9:-,4@2=1;4@4=1;4@5=1;4@8=2,"2,4,5,8",5,4,4,0,1.0,0.9364107410954613,1.0,0.03641074109546118,0.0,0.0,0.1,0.13908791542053223,Feasible
46,45,3,2,1,"ADD:4,7;ADD:6,2;REMOVE:4,8",0:-;1:-;2:-;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:-;6:2;7:-;8:-;9:-,4@0=1;4@1=1;4@4=1;4@9=2;6@2=1,"0,1,4,9,2",6,5,5,0,1.0,0.8166069763837323,1.0,0.016606976383732305,0.0,0.0,0.2,0.14910316467285156,Feasible
47,46,6,4,2,"ADD:3,4;ADD:4,8;ADD:5,1;ADD:6,8;REMOVE:4,7;REMOVE:6,2",0:-;1:-;2:-;3:-;4:7;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:-;3:4;4:8;5:1;6:8;7:-;8:-;9:-,3@4=1;4@2=1;4@8=1;5@1=1;6@5=1;6@6=1,"4,2,8,1,5,6",6,6,6,0,1.0,0.6478371652115312,1.0,0.047837165211531356,0.0,0.0,0.4,0.1546769142150879,Feasible
48,47,3,0,3,"REMOVE:3,4;REMOVE:5,1;REMOVE:6,8",0:-;1:-;2:-;3:4;4:8;5:1;6:8;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:8;5:-;6:-;7:-;8:-;9:-,4@1=1;4@4=1,"1,4",2,2,2,0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.12684416770935059,Feasible
49,48,2,1,1,"ADD:4,7;REMOVE:4,8",0:-;1:-;2:-;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:-;6:-;7:-;8:-;9:-,4@4=1;4@9=1,"4,9",2,2,2,0,1.0,0.9,1.0,0.0,0.0,0.0,0.1,0.13702893257141113,Feasible
50,49,1,1,0,"ADD:6,2",0:-;1:-;2:-;3:-;4:7;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:-;6:2;7:-;8:-;9:-,4@1=1;4@2=1;4@7=1;6@2=1,"1,2,7",4,4,4,0,1.0,-0.052290599967126934,0.0,0.04770940003287307,0.0,0.0,0.1,0.14215302467346191,Feasible
51,50,2,1,1,"ADD:5,6;REMOVE:6,2",0:-;1:-;2:-;3:-;4:7;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:6;6:-;7:-;8:-;9:-,4@0=1;4@1=1;4@7=1;5@6=1,"0,1,7,6",4,4,4,0,1.0,0.4440288174435627,0.5,0.044028817443562726,0.0,0.0,0.1,0.1516709327697754,Feasible
52,51,3,2,1,"ADD:1,7;ADD:4,2;REMOVE:4,7",0:-;1:-;2:-;3:-;4:7;5:6;6:-;7:-;8:-;9:-,0:-;1:7;2:-;3:-;4:2;5:6;6:-;7:-;8:-;9:-,1@0=1;1@1=1;4@0=1;4@2=1;4@3=1;4@4=1;4@5=1;4@7=1;4@8=1;5@1=1;5@6=1,"0,1,2,3,4,5,7,8,6",11,11,11,0,1.0,0.3155661597907094,0.5,0.015566159790709416,0.0,0.0,0.2,0.18279075622558594,Feasible
53,52,6,3,3,"ADD:4,5;ADD:5,7;ADD:6,1;REMOVE:1,7;REMOVE:4,2;REMOVE:5,6",0:-;1:7;2:-;3:-;4:2;5:6;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:5;5:7;6:1;7:-;8:-;9:-,4@5=1;5@0=1;5@1=1;6@1=1,"5,0,1",4,4,4,0,1.0,0.7531091135380574,1.0,0.0531091135380574,0.0,0.0,0.30000000000000004,0.13601112365722656,Feasible
54,53,4,1,3,"ADD:4,2;REMOVE:4,5;REMOVE:5,7;REMOVE:6,1",0:-;1:-;2:-;3:-;4:5;5:7;6:1;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,4@2=1,2,1,1,1,0,1.0,1.0143445428859867,1.0,0.11434454288598679,0.0,0.0,0.1,0.12035393714904785,Feasible
55,54,4,3,1,"ADD:3,9;ADD:4,7;ADD:6,1;REMOVE:4,2",0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:9;4:7;5:-;6:1;7:-;8:-;9:-,3@9=1;4@1=1;4@2=1;4@3=1;4@4=1;4@6=1;4@7=1;6@1=1,"9,1,2,3,4,6,7",8,8,8,0,1.0,0.7398254389173817,1.0,0.0398254389173817,0.0,0.0,0.30000000000000004,0.1610879898071289,Feasible
56,55,5,3,2,"ADD:1,1;ADD:3,4;ADD:6,2;REMOVE:3,9;REMOVE:6,1",0:-;1:-;2:-;3:9;4:7;5:-;6:1;7:-;8:-;9:-,0:-;1:1;2:-;3:4;4:7;5:-;6:2;7:-;8:-;9:-,1@1=1;3@4=1;4@7=1;6@2=1,"1,4,7,2",4,4,4,0,1.0,0.45737746053616135,0.6666666666666666,0.09071079386949474,0.0,0.0,0.30000000000000004,0.13791990280151367,Feasible
57,56,6,3,3,"ADD:2,1;ADD:5,9;ADD:6,4;REMOVE:1,1;REMOVE:3,4;REMOVE:6,2",0:-;1:1;2:-;3:4;4:7;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:1;3:-;4:7;5:9;6:4;7:-;8:-;9:-,2@1=1;4@7=1;5@9=1;6@4=1,"1,7,9,4",4,4,4,0,1.0,0.5425474778482475,0.75,0.09254747784824752,0.0,0.0,0.30000000000000004,0.13924193382263184,Feasible
58,57,8,4,4,"ADD:2,7;ADD:4,2;ADD:5,1;ADD:6,0;REMOVE:2,1;REMOVE:4,7;REMOVE:5,9;REMOVE:6,4",0:-;1:-;2:1;3:-;4:7;5:9;6:4;7:-;8:-;9:-,0:-;1:-;2:7;3:-;4:2;5:1;6:0;7:-;8:-;9:-,2@1=1;2@3=1;2@4=2;2@6=2;4@2=1;5@1=1;6@0=1,"1,3,4,6,2,0",9,7,7,0,1.0,0.6376729359857879,1.0,0.03767293598578784,0.0,0.0,0.4,0.16437602043151855,Feasible
59,58,7,3,4,"ADD:3,2;ADD:4,8;ADD:5,4;REMOVE:2,7;REMOVE:4,2;REMOVE:5,1;REMOVE:6,0",0:-;1:-;2:7;3:-;4:2;5:1;6:0;7:-;8:-;9:-,0:-;1:-;2:-;3:2;4:8;5:4;6:-;7:-;8:-;9:-,3@2=1;4@1=1;4@5=1;4@7=1;5@4=1,"2,1,5,7,4",5,5,5,0,1.0,0.7367478905748113,1.0,0.03674789057481136,0.0,0.0,0.30000000000000004,0.15654993057250977,Feasible
60,59,6,3,3,"ADD:3,1;ADD:4,1;ADD:5,5;REMOVE:3,2;REMOVE:4,8;REMOVE:5,4",0:-;1:-;2:-;3:2;4:8;5:4;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:1;4:1;5:5;6:-;7:-;8:-;9:-,3@1=1;4@1=1;5@2=1;5@5=1,"1,2,5",4,4,4,0,1.0,0.7719663725004684,1.0,0.07196637250046847,0.0,0.0,0.30000000000000004,0.13522982597351074,Feasible
61,60,5,2,3,"ADD:3,9;ADD:5,2;REMOVE:3,1;REMOVE:4,1;REMOVE:5,5",0:-;1:-;2:-;3:1;4:1;5:5;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:9;4:-;5:2;6:-;7:-;8:-;9:-,3@9=1;5@2=1,"9,2",2,2,2,0,1.0,0.8873830200322363,1.0,0.08738302003223639,0.0,0.0,0.2,0.12639880180358887,Feasible
62,61,3,1,2,"ADD:4,4;REMOVE:3,9;REMOVE:5,2",0:-;1:-;2:-;3:9;4:-;5:2;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,4@2=1;4@4=1,"2,4",2,2,2,0,1.0,0.9471378867197086,1.0,0.047137886719708436,0.0,0.0,0.1,0.12736916542053223,Feasible
