slot,timestamp,action_count,adds,removes,actions,placement_before,placement_after,demand,attachment_points,total_requests,demand_pairs,covered_pairs_after,uncovered_pairs_after,coverage_ratio_after,objective,R_nominal,B_nominal,R_wc,B_wc,Op_cost,solve_time,status
11,10,3,2,1,"ADD:1,8;ADD:4,0;REMOVE:6,3",0:4|8;1:0|5|7|9;2:0|5|7|8;3:2|5|6|8;4:2|5|6|9;5:0|1|8;6:3|6|8;7:0|2|3|4|5|6;8:0|4|5|7|8;9:0|2|8,0:4|8;1:0|5|7|8|9;2:0|5|7|8;3:2|5|6|8;4:0|2|5|6|9;5:0|1|8;6:6|8;7:0|2|3|4|5|6;8:0|4|5|7|8;9:0|2|8,4@1=1;4@2=1;5@6=1,"1,2,6",3,3,3,0,1.0,-0.1369469111727865,0.02631578947368421,0.036737299353529304,0.0,0.0,0.2,0.0027163028717041016,Feasible
12,11,1,1,0,"ADD:8,1",0:4|8;1:0|5|7|8|9;2:0|5|7|8;3:2|5|6|8;4:0|2|5|6|9;5:0|1|8;6:6|8;7:0|2|3|4|5|6;8:0|4|5|7|8;9:0|2|8,0:4|8;1:0|5|7|8|9;2:0|5|7|8;3:2|5|6|8;4:0|2|5|6|9;5:0|1|8;6:6|8;7:0|2|3|4|5|6;8:0|1|4|5|7|8;9:0|2|8,4@3=1,3,1,1,1,0,1.0,-0.1,0.0,0.0,0.0,0.0,0.1,0.0010199546813964844,Feasible
13,12,3,1,2,"ADD:7,9;REMOVE:1,0;REMOVE:9,0",0:4|8;1:0|5|7|8|9;2:0|5|7|8;3:2|5|6|8;4:0|2|5|6|9;5:0|1|8;6:6|8;7:0|2|3|4|5|6;8:0|1|4|5|7|8;9:0|2|8,0:4|8;1:5|7|8|9;2:0|5|7|8;3:2|5|6|8;4:0|2|5|6|9;5:0|1|8;6:6|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:2|8,3@6=1;3@8=1;4@0=1;5@8=1,"6,8,0",4,4,4,0,1.0,0.052905744604542476,0.05,0.10290574460454247,0.0,0.0,0.1,0.002969026565551758,Feasible
14,13,4,3,1,"ADD:0,2;ADD:2,4;ADD:9,1;REMOVE:5,1",0:4|8;1:5|7|8|9;2:0|5|7|8;3:2|5|6|8;4:0|2|5|6|9;5:0|1|8;6:6|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:2|8,0:2|4|8;1:5|7|8|9;2:0|4|5|7|8;3:2|5|6|8;4:0|2|5|6|9;5:0|8;6:6|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:1|2|8,2@4=1;2@9=1;4@5=1,"4,9,5",3,3,3,0,1.0,-0.21783914403187699,0.02564102564102564,0.05651983032709743,0.0,0.0,0.30000000000000004,0.004333019256591797,Feasible
15,14,5,4,1,"ADD:3,0;ADD:5,5;ADD:5,9;ADD:6,7;REMOVE:1,8",0:2|4|8;1:5|7|8|9;2:0|4|5|7|8;3:2|5|6|8;4:0|2|5|6|9;5:0|8;6:6|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:1|2|8,0:2|4|8;1:5|7|9;2:0|4|5|7|8;3:0|2|5|6|8;4:0|2|5|6|9;5:0|5|8|9;6:6|7|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:1|2|8,2@6=1;4@6=1;4@2=2;5@1=1,"6,2,1",5,4,4,0,1.0,-0.3095759869595758,0.024390243902439025,0.0660337691379852,0.0,0.0,0.4,0.005042076110839844,Feasible
16,15,1,1,0,"ADD:5,3",0:2|4|8;1:5|7|9;2:0|4|5|7|8;3:0|2|5|6|8;4:0|2|5|6|9;5:0|5|8|9;6:6|7|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:1|2|8,0:2|4|8;1:5|7|9;2:0|4|5|7|8;3:0|2|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:6|7|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:1|2|8,2@0=1;2@2=1;4@5=1,"0,2,5",3,3,3,0,1.0,-0.03240818148781101,0.0,0.067591818512189,0.0,0.0,0.1,0.0012819766998291016,Feasible
17,16,1,1,0,"ADD:6,5",0:2|4|8;1:5|7|9;2:0|4|5|7|8;3:0|2|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:6|7|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:1|2|8,0:2|4|8;1:5|7|9;2:0|4|5|7|8;3:0|2|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:5|6|7|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:1|2|8,4@2=1;4@3=1,"2,3",2,2,2,0,1.0,-0.0409257275960473,0.0,0.05907427240395271,0.0,0.0,0.1,0.0010662078857421875,Feasible
18,17,4,2,2,"ADD:5,7;ADD:9,5;REMOVE:1,9;REMOVE:7,9",0:2|4|8;1:5|7|9;2:0|4|5|7|8;3:0|2|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:5|6|7|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:1|2|8,0:2|4|8;1:5|7;2:0|4|5|7|8;3:0|2|5|6|8;4:0|2|5|6|9;5:0|3|5|7|8|9;6:5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|5|7|8;9:1|2|5|8,4@4=1,4,1,1,1,0,1.0,-0.1565217391304348,0.043478260869565216,0.0,0.0,0.0,0.2,0.005980968475341797,Feasible
19,18,2,1,1,"ADD:3,4;REMOVE:0,4",0:2|4|8;1:5|7;2:0|4|5|7|8;3:0|2|5|6|8;4:0|2|5|6|9;5:0|3|5|7|8|9;6:5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|5|7|8;9:1|2|5|8,0:2|8;1:5|7;2:0|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|7|8|9;6:5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|5|7|8;9:1|2|5|8,5@2=1,2,1,1,1,0,1.0,-0.0782608695652174,0.021739130434782608,0.0,0.0,0.0,0.1,0.0017828941345214844,Feasible
20,19,1,1,0,"ADD:1,1",0:2|8;1:5|7;2:0|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|7|8|9;6:5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|5|7|8;9:1|2|5|8,0:2|8;1:1|5|7;2:0|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|7|8|9;6:5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|5|7|8;9:1|2|5|8,4@0=1;6@2=1;6@7=2,"0,2,7",4,3,3,0,1.0,-0.025456092931552474,0.0,0.07454390706844753,0.0,0.0,0.1,0.001107931137084961,Feasible
21,20,1,1,0,"ADD:7,9",0:2|8;1:1|5|7;2:0|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|7|8|9;6:5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|5|7|8;9:1|2|5|8,0:2|8;1:1|5|7;2:0|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|7|8|9;6:5|6|7|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:1|2|5|8,2@9=1;4@4=1,"9,4",2,2,2,0,1.0,-0.1,0.0,0.0,0.0,0.0,0.1,0.0011181831359863281,Feasible
22,21,3,1,2,"ADD:1,2;REMOVE:7,9;REMOVE:8,5",0:2|8;1:1|5|7;2:0|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|7|8|9;6:5|6|7|8;7:0|2|3|4|5|6|9;8:0|1|4|5|7|8;9:1|2|5|8,0:2|8;1:1|2|5|7;2:0|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|7|8|9;6:5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|7|8;9:1|2|5|8,4@0=1;4@2=1;4@4=1,"0,2,4",3,3,3,0,1.0,0.003522954565140901,0.041666666666666664,0.06185628789847424,0.0,0.0,0.1,0.002830982208251953,Feasible
23,22,4,1,3,"ADD:6,3;REMOVE:2,0;REMOVE:5,7;REMOVE:8,7",0:2|8;1:1|2|5|7;2:0|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|7|8|9;6:5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|7|8;9:1|2|5|8,0:2|8;1:1|2|5|7;2:4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:3|5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|8;9:1|2|5|8,4@1=1;4@2=2;4@7=1,"1,2,7",4,3,3,0,1.0,0.016219918333871347,0.06382978723404255,0.0523901310998288,0.0,0.0,0.1,0.00347900390625,Feasible
24,23,1,1,0,"ADD:0,9",0:2|8;1:1|2|5|7;2:4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:3|5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|8;9:1|2|5|8,0:2|8|9;1:1|2|5|7;2:4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:3|5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|8;9:1|2|5|8,5@9=1;6@3=1,"9,3",2,2,2,0,1.0,-0.0011918062796539286,0.0,0.09880819372034608,0.0,0.0,0.1,0.0009889602661132812,Feasible
25,24,3,1,2,"ADD:7,9;REMOVE:6,3;REMOVE:8,1",0:2|8|9;1:1|2|5|7;2:4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:3|5|6|7|8;7:0|2|3|4|5|6;8:0|1|4|8;9:1|2|5|8,0:2|8|9;1:1|2|5|7;2:4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:5|6|7|8;7:0|2|3|4|5|6|9;8:0|4|8;9:1|2|5|8,4@2=1;5@2=1;5@6=1;6@1=1,"2,6,1",4,4,4,0,1.0,-0.030713380849251154,0.043478260869565216,0.02580835828118363,0.0,0.0,0.1,0.0028221607208251953,Feasible
26,25,1,1,0,"ADD:7,1",0:2|8|9;1:1|2|5|7;2:4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:5|6|7|8;7:0|2|3|4|5|6|9;8:0|4|8;9:1|2|5|8,0:2|8|9;1:1|2|5|7;2:4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:5|6|7|8;7:0|1|2|3|4|5|6|9;8:0|4|8;9:1|2|5|8,4@5=2;4@6=2,"5,6",4,2,2,0,1.0,0.01300916088225805,0.0,0.11300916088225806,0.0,0.0,0.1,0.0010361671447753906,Feasible
27,26,5,1,4,"ADD:2,2;REMOVE:0,2;REMOVE:1,5;REMOVE:6,5;REMOVE:8,8",0:2|8|9;1:1|2|5|7;2:4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:5|6|7|8;7:0|1|2|3|4|5|6|9;8:0|4|8;9:1|2|5|8,0:8|9;1:1|2|7;2:2|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:6|7|8;7:0|1|2|3|4|5|6|9;8:0|4;9:1|2|5|8,4@1=2;4@4=1;4@7=1;4@9=1;5@4=1,"1,4,7,9",6,5,5,0,1.0,0.005176926229465875,0.08695652173913043,0.018220404490335452,0.0,0.0,0.1,0.007700920104980469,Feasible
28,27,1,1,0,"ADD:9,4",0:8|9;1:1|2|7;2:2|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:6|7|8;7:0|1|2|3|4|5|6|9;8:0|4;9:1|2|5|8,0:8|9;1:1|2|7;2:2|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:6|7|8;7:0|1|2|3|4|5|6|9;8:0|4;9:1|2|4|5|8,4@7=1;6@2=1,"7,2",2,2,2,0,1.0,-0.1,0.0,0.0,0.0,0.0,0.1,0.0015010833740234375,Feasible
29,28,4,1,3,"ADD:1,0;REMOVE:2,5;REMOVE:4,5;REMOVE:6,6",0:8|9;1:1|2|7;2:2|4|5|7|8;3:0|2|4|5|6|8;4:0|2|5|6|9;5:0|3|5|8|9;6:6|7|8;7:0|1|2|3|4|5|6|9;8:0|4;9:1|2|4|5|8,0:8|9;1:0|1|2|7;2:2|4|7|8;3:0|2|4|5|6|8;4:0|2|6|9;5:0|3|5|8|9;6:7|8;7:0|1|2|3|4|5|6|9;8:0|4;9:1|2|4|5|8,2@0=1;2@1=1;2@2=1;2@3=1;2@6=1;4@3=1;5@5=1;6@1=2;6@6=1,"0,1,2,3,6,5",10,9,9,0,1.0,-0.011999522465109574,0.06818181818181818,0.01981865935307225,0.0,0.0,0.1,0.005244731903076172,Feasible
30,29,3,1,2,"ADD:8,2;REMOVE:1,2;REMOVE:6,7",0:8|9;1:0|1|2|7;2:2|4|7|8;3:0|2|4|5|6|8;4:0|2|6|9;5:0|3|5|8|9;6:7|8;7:0|1|2|3|4|5|6|9;8:0|4;9:1|2|4|5|8,0:8|9;1:0|1|7;2:2|4|7|8;3:0|2|4|5|6|8;4:0|2|6|9;5:0|3|5|8|9;6:8;7:0|1|2|3|4|5|6|9;8:0|2|4;9:1|2|4|5|8,4@4=1;4@6=1;4@8=1;6@4=1,"4,6,8",4,4,4,0,1.0,-0.03065482271059844,0.047619047619047616,0.021726129670353957,0.0,0.0,0.1,0.0032091140747070312,Feasible
31,30,4,1,3,"ADD:2,5;REMOVE:2,2;REMOVE:3,6;REMOVE:5,3",0:8|9;1:0|1|7;2:2|4|7|8;3:0|2|4|5|6|8;4:0|2|6|9;5:0|3|5|8|9;6:8;7:0|1|2|3|4|5|6|9;8:0|2|4;9:1|2|4|5|8,0:8|9;1:0|1|7;2:4|5|7|8;3:0|2|4|5|8;4:0|2|6|9;5:0|5|8|9;6:8;7:0|1|2|3|4|5|6|9;8:0|2|4;9:1|2|4|5|8,4@0=1;4@2=2;4@5=1;6@2=1;6@1=1;6@8=1,"0,2,5,1,8",7,6,6,0,1.0,0.028114301513938678,0.07317073170731707,0.054943569806621614,0.0,0.0,0.1,0.0042150020599365234,Feasible
32,31,9,4,5,"ADD:1,2;ADD:2,6;ADD:2,9;ADD:7,7;REMOVE:0,8;REMOVE:4,6;REMOVE:5,9;REMOVE:7,6;REMOVE:9,1",0:8|9;1:0|1|7;2:4|5|7|8;3:0|2|4|5|8;4:0|2|6|9;5:0|5|8|9;6:8;7:0|1|2|3|4|5|6|9;8:0|2|4;9:1|2|4|5|8,0:9;1:0|1|2|7;2:4|5|6|7|8|9;3:0|2|4|5|8;4:0|2|9;5:0|5|8;6:8;7:0|1|2|3|4|5|7|9;8:0|2|4;9:2|4|5|8,3@6=1;4@6=1;4@4=1;5@1=1,"6,4,1",4,4,4,0,1.0,-0.27179487179487183,0.1282051282051282,0.0,0.0,0.0,0.4,0.00771784782409668,Feasible
33,32,4,2,2,"ADD:6,2;ADD:8,8;REMOVE:4,0;REMOVE:8,2",0:9;1:0|1|2|7;2:4|5|6|7|8|9;3:0|2|4|5|8;4:0|2|9;5:0|5|8;6:8;7:0|1|2|3|4|5|7|9;8:0|2|4;9:2|4|5|8,0:9;1:0|1|2|7;2:4|5|6|7|8|9;3:0|2|4|5|8;4:2|9;5:0|5|8;6:2|8;7:0|1|2|3|4|5|7|9;8:0|4|8;9:2|4|5|8,4@4=1;4@7=1;4@8=1;5@7=1;5@1=1;6@1=1;6@0=1;6@2=1,"4,7,8,1,0,2",8,8,8,0,1.0,-0.13623752453558896,0.05263157894736842,0.011130896517042643,0.0,0.0,0.2,0.0041310787200927734,Feasible
34,33,5,1,4,"ADD:8,2;REMOVE:1,0;REMOVE:7,2;REMOVE:7,3;REMOVE:7,7",0:9;1:0|1|2|7;2:4|5|6|7|8|9;3:0|2|4|5|8;4:2|9;5:0|5|8;6:2|8;7:0|1|2|3|4|5|7|9;8:0|4|8;9:2|4|5|8,0:9;1:1|2|7;2:4|5|6|7|8|9;3:0|2|4|5|8;4:2|9;5:0|5|8;6:2|8;7:0|1|4|5|9;8:0|2|4|8;9:2|4|5|8,4@4=1,4,1,1,1,0,1.0,0.005263157894736831,0.10526315789473684,0.0,0.0,0.0,0.1,0.003964900970458984,Feasible
35,34,2,1,1,"ADD:0,7;REMOVE:3,5",0:9;1:1|2|7;2:4|5|6|7|8|9;3:0|2|4|5|8;4:2|9;5:0|5|8;6:2|8;7:0|1|4|5|9;8:0|2|4|8;9:2|4|5|8,0:7|9;1:1|2|7;2:4|5|6|7|8|9;3:0|2|4|8;4:2|9;5:0|5|8;6:2|8;7:0|1|4|5|9;8:0|2|4|8;9:2|4|5|8,4@3=1;4@6=1;6@4=1;6@9=1,"3,6,4,9",4,4,4,0,1.0,-0.07142857142857144,0.02857142857142857,0.0,0.0,0.0,0.1,0.002165079116821289,Feasible
36,35,3,2,1,"ADD:5,2;ADD:7,7;REMOVE:2,6",0:7|9;1:1|2|7;2:4|5|6|7|8|9;3:0|2|4|8;4:2|9;5:0|5|8;6:2|8;7:0|1|4|5|9;8:0|2|4|8;9:2|4|5|8,0:7|9;1:1|2|7;2:4|5|7|8|9;3:0|2|4|8;4:2|9;5:0|2|5|8;6:2|8;7:0|1|4|5|7|9;8:0|2|4|8;9:2|4|5|8,3@8=1;4@4=1;4@7=1;4@9=1;5@3=2;6@0=2;6@2=1;6@6=1,"8,4,7,9,3,0,2,6",10,8,8,0,1.0,-0.1426686282575933,0.02857142857142857,0.028759943170978155,0.0,0.0,0.2,0.003312826156616211,Feasible
37,36,2,2,0,"ADD:1,8;ADD:9,0",0:7|9;1:1|2|7;2:4|5|7|8|9;3:0|2|4|8;4:2|9;5:0|2|5|8;6:2|8;7:0|1|4|5|7|9;8:0|2|4|8;9:2|4|5|8,0:7|9;1:1|2|7|8;2:4|5|7|8|9;3:0|2|4|8;4:2|9;5:0|2|5|8;6:2|8;7:0|1|4|5|7|9;8:0|2|4|8;9:0|2|4|5|8,4@1=1;6@0=1;6@6=1,"1,0,6",3,3,3,0,1.0,-0.2,0.0,0.0,0.0,0.0,0.2,0.0018818378448486328,Feasible
38,37,1,1,0,"ADD:6,7",0:7|9;1:1|2|7|8;2:4|5|7|8|9;3:0|2|4|8;4:2|9;5:0|2|5|8;6:2|8;7:0|1|4|5|7|9;8:0|2|4|8;9:0|2|4|5|8,0:7|9;1:1|2|7|8;2:4|5|7|8|9;3:0|2|4|8;4:2|9;5:0|2|5|8;6:2|7|8;7:0|1|4|5|7|9;8:0|2|4|8;9:0|2|4|5|8,4@6=1;6@3=1;6@9=1,"6,3,9",3,3,3,0,1.0,-0.1,0.0,0.0,0.0,0.0,0.1,0.0010869503021240234,Feasible
39,38,1,1,0,"ADD:9,9",0:7|9;1:1|2|7|8;2:4|5|7|8|9;3:0|2|4|8;4:2|9;5:0|2|5|8;6:2|7|8;7:0|1|4|5|7|9;8:0|2|4|8;9:0|2|4|5|8,0:7|9;1:1|2|7|8;2:4|5|7|8|9;3:0|2|4|8;4:2|9;5:0|2|5|8;6:2|7|8;7:0|1|4|5|7|9;8:0|2|4|8;9:0|2|4|5|8|9,4@3=1;4@7=1;6@4=1,"3,7,4",3,3,3,0,1.0,-0.1,0.0,0.0,0.0,0.0,0.1,0.0010831356048583984,Feasible
40,39,1,1,0,"ADD:8,5",0:7|9;1:1|2|7|8;2:4|5|7|8|9;3:0|2|4|8;4:2|9;5:0|2|5|8;6:2|7|8;7:0|1|4|5|7|9;8:0|2|4|8;9:0|2|4|5|8|9,0:7|9;1:1|2|7|8;2:4|5|7|8|9;3:0|2|4|8;4:2|9;5:0|2|5|8;6:2|7|8;7:0|1|4|5|7|9;8:0|2|4|5|8;9:0|2|4|5|8|9,2@0=1;2@2=2;2@4=1;2@8=1;4@4=1;4@1=1,"0,2,4,8,1",7,6,6,0,1.0,-0.07002390618508755,0.0,0.029976093814912452,0.0,0.0,0.1,0.0011761188507080078,Feasible
41,40,1,1,0,"ADD:3,9",0:7|9;1:1|2|7|8;2:4|5|7|8|9;3:0|2|4|8;4:2|9;5:0|2|5|8;6:2|7|8;7:0|1|4|5|7|9;8:0|2|4|5|8;9:0|2|4|5|8|9,0:7|9;1:1|2|7|8;2:4|5|7|8|9;3:0|2|4|8|9;4:2|9;5:0|2|5|8;6:2|7|8;7:0|1|4|5|7|9;8:0|2|4|5|8;9:0|2|4|5|8|9,2@1=3;4@8=1;5@4=1;6@6=1,"1,8,4,6",6,4,4,0,1.0,-0.1,0.0,0.0,0.0,0.0,0.1,0.0011000633239746094,Feasible
42,41,1,1,0,"ADD:1,9",0:7|9;1:1|2|7|8;2:4|5|7|8|9;3:0|2|4|8|9;4:2|9;5:0|2|5|8;6:2|7|8;7:0|1|4|5|7|9;8:0|2|4|5|8;9:0|2|4|5|8|9,0:7|9;1:1|2|7|8|9;2:4|5|7|8|9;3:0|2|4|8|9;4:2|9;5:0|2|5|8;6:2|7|8;7:0|1|4|5|7|9;8:0|2|4|5|8;9:0|2|4|5|8|9,4@0=1;4@4=1;4@5=1;4@9=1;5@4=1;6@2=1,"0,4,5,9,2",6,6,6,0,1.0,-0.066536708163674,0.0,0.033463291836326,0.0,0.0,0.1,0.0011432170867919922,Feasible
